train_number,train_name,source_station,destination_station,route,scheduled_departure,actual_departure,scheduled_arrival,actual_arrival,delay_minutes,train_type,date,season
61173,Sampark Kranti Superfast,Kolkata Howrah,Bhubaneswar,Kolkata Howrah → Bhubaneswar,2025-04-02 16:35:00,2025-04-02 16:42:00,2025-04-03 03:41:00,2025-04-03 03:52:00,7.0,Superfast,2025-04-02,Summer
22833,Garib Rath Express,Kolkata Howrah,Bhubaneswar,Kolkata Howrah → Bhubaneswar,2024-09-10 19:25:00,2024-09-10 19:27:00,2024-09-11 01:42:00,2024-09-11 01:45:00,2.0,Express,2024-09-10,Post-Monsoon
52487,Kisan Express,New Delhi,Jaipur Junction,New Delhi → Jaipur Junction,2024-07-25 07:25:00,2024-07-25 07:38:00,2024-07-25 15:07:00,2024-07-25 15:30:00,13.0,Express,2024-07-25,Monsoon
26483,Garib Rath Express,New Delhi,Dehradun,New Delhi → Dehradun,2025-12-08 21:10:00,2025-12-08 21:20:00,2025-12-09 06:11:00,2025-12-09 06:31:00,10.0,Express,2025-12-08,Winter
45382,Duronto Express,New Delhi,Chennai Central,New Delhi → Chennai Central,2025-04-11 22:20:00,2025-04-11 22:31:00,2025-04-12 06:21:00,2025-04-12 06:42:00,11.0,Express,2025-04-11,Summer
16175,Jan Shatabdi Express,New Delhi,Guwahati,New Delhi → Guwahati,2024-06-05 19:40:00,2024-06-05 19:44:00,2024-06-06 14:03:00,2024-06-06 14:09:00,,Express,2024-06-05,Monsoon
79163,Mail Superfast,New Delhi,Varanasi Junction,New Delhi → Varanasi Junction,2025-07-01 19:30:00,2025-07-01 19:58:00,2025-07-02 07:16:00,2025-07-02 07:47:00,28.0,Superfast,2025-07-01,Monsoon
81482,Vivek Express,Pune Junction,Mumbai Central,Pune Junction → Mumbai Central,2025-07-16 05:05:00,2025-07-16 05:38:00,2025-07-16 21:43:00,2025-07-16 22:20:00,33.0,Express,2025-07-16,Monsoon
13905,Garib Rath Express,New Delhi,Guwahati,New Delhi → Guwahati,2025-02-19 11:10:00,2025-02-19 11:19:00,2025-02-19 16:12:00,2025-02-19 16:28:00,9.0,Express,2025-02-19,Winter
93320,Tejas Superfast,New Delhi,Dehradun,New Delhi → Dehradun,2025-07-10 13:00:00,2025-07-10 13:05:00,2025-07-10 19:18:00,2025-07-10 19:29:00,5.0,Superfast,2025-07-10,Monsoon
46048,Humsafar Express,Bengaluru City,Mysuru Junction,Bengaluru City → Mysuru Junction,2024-03-10 09:00:00,2024-03-10 09:22:00,2024-03-10 16:32:00,2024-03-10 17:03:00,22.0,Express,2024-03-10,Summer
13478,Kisan Superfast,Chennai Central,Madurai Junction,Chennai Central → Madurai Junction,2024-02-04 18:40:00,2024-02-04 18:46:00,2024-02-05 03:10:00,2024-02-05 03:14:00,6.0,Superfast,2024-02-04,Winter
46463,Duronto Express,Jaipur Junction,Ahmedabad Junction,Jaipur Junction → Ahmedabad Junction,2025-06-27 10:00:00,2025-06-27 11:15:00,2025-06-27 22:05:00,2025-06-27 23:20:00,75.0,Express,2025-06-27,Monsoon
80381,Vande Bharat Express,New Delhi,Mumbai Central,New Delhi → Mumbai Central,2024-06-24 19:55:00,2024-06-24 21:01:00,2024-06-25 14:18:00,2024-06-25 15:21:00,66.0,Express,2024-06-24,Monsoon
56438,Gatimaan Express,Bengaluru City,Chennai Central,Bengaluru City → Chennai Central,2025-05-14 08:45:00,2025-05-14 08:47:00,2025-05-14 23:16:00,2025-05-14 23:28:00,2.0,Express,2025-05-14,Summer
40512,Duronto Superfast,Bengaluru City,Mumbai Central,Bengaluru City → Mumbai Central,2024-06-30 16:05:00,2024-06-30 16:34:00,2024-06-30 20:41:00,2024-06-30 21:12:00,29.0,Superfast,2024-06-30,Monsoon
40512,Shatabdi Express,Mumbai Central,Nagpur Junction,Mumbai Central → Nagpur Junction,2024-06-08 09:10:00,2024-06-08 09:37:00,2024-06-08 19:46:00,2024-06-08 20:16:00,27.0,Express,2024-06-08,Monsoon
18326,Shatabdi Express,New Delhi,Lucknow Charbagh,New Delhi → Lucknow Charbagh,2024-07-11 12:55:00,2024-07-11 13:10:00,2024-07-12 00:46:00,2024-07-12 00:56:00,15.0,Express,2024-07-11,Monsoon
31319,Kisan Superfast,Ahmedabad Junction,Jaipur Junction,Ahmedabad Junction → Jaipur Junction,2024-09-27 08:25:00,2024-09-27 08:26:00,2024-09-27 21:09:00,2024-09-27 21:09:00,1.0,Superfast,2024-09-27,Post-Monsoon
38864,Shatabdi Passenger,Mumbai Central,Bengaluru City,Mumbai Central → Bengaluru City,2025-12-26 20:40:00,2025-12-26 20:43:00,2025-12-27 21:04:00,2025-12-27 21:14:00,3.0,Passenger,2025-12-26,Winter
80292,Humsafar Express,Vijayawada Junction,Secunderabad,Vijayawada Junction → Secunderabad,2025-06-26 18:15:00,2025-06-26 20:02:00,2025-06-27 10:45:00,2025-06-27 12:39:00,107.0,Express,2025-06-26,Monsoon
31174,Duronto Superfast,Kolkata Howrah,New Delhi,Kolkata Howrah → New Delhi,2025-07-14 15:50:00,2025-07-14 16:37:00,2025-07-14 18:05:00,2025-07-14 19:02:00,47.0,Superfast,2025-07-14,Monsoon
40021,Passenger Express,Bengaluru City,Chennai Central,Bengaluru City → Chennai Central,2024-12-13 17:50:00,2024-12-13 17:54:00,2024-12-14 00:17:00,2024-12-14 00:20:00,4.0,Express,2024-12-13,Winter
45093,Sampark Kranti Express,New Delhi,Amritsar Junction,New Delhi → Amritsar Junction,2025-11-24 07:40:00,2025-11-24 07:43:00,2025-11-24 17:52:00,2025-11-24 18:05:00,3.0,Express,2025-11-24,Post-Monsoon
56438,Sampark Kranti Express,New Delhi,Dehradun,New Delhi → Dehradun,2025-02-09 11:50:00,2025-02-09 11:52:00,2025-02-09 23:09:00,2025-02-09 23:15:00,2.0,Express,2025-02-09,Winter
75612,Kisan Express,Bengaluru City,Mysuru Junction,Bengaluru City → Mysuru Junction,2024-09-24 18:10:00,2024-09-24 18:18:00,2024-09-25 00:35:00,2024-09-25 00:41:00,8.0,Express,2024-09-24,Post-Monsoon
44718,Passenger Passenger,Ahmedabad Junction,Jaipur Junction,Ahmedabad Junction → Jaipur Junction,2024-08-18 07:55:00,2024-08-18 08:05:00,2024-08-18 17:40:00,2024-08-18 17:57:00,10.0,Passenger,2024-08-18,Monsoon
69429,Superfast Superfast,Chennai Central,Madurai Junction,Chennai Central → Madurai Junction,2025-10-16 20:50:00,2025-10-16 20:52:00,2025-10-17 04:01:00,2025-10-17 04:09:00,2.0,Superfast,2025-10-16,Post-Monsoon
31174,Humsafar Express,Mumbai Central,Bengaluru City,Mumbai Central → Bengaluru City,2025-08-17 11:55:00,2025-08-17 12:33:00,2025-08-18 04:09:00,2025-08-18 04:52:00,38.0,Express,2025-08-17,Monsoon
38785,Intercity Superfast,New Delhi,Guwahati,New Delhi → Guwahati,2024-07-10 20:15:00,2024-07-10 20:43:00,2024-07-11 09:07:00,2024-07-11 09:44:00,28.0,Superfast,2024-07-10,Monsoon
31174,Express Passenger,Guwahati,New Delhi,Guwahati → New Delhi,2024-04-10 17:45:00,2024-04-10 17:54:00,2024-04-11 13:11:00,2024-04-11 13:28:00,9.0,Passenger,2024-04-10,Summer
38893,Shatabdi Express,Chennai Central,Ernakulam Junction,Chennai Central → Ernakulam Junction,2025-10-10 12:15:00,2025-10-10 12:30:00,2025-10-10 21:42:00,2025-10-10 22:07:00,15.0,Express,2025-10-10,Post-Monsoon
98696,Vande Bharat Superfast,Chennai Central,New Delhi,Chennai Central → New Delhi,2024-07-02 07:55:00,2024-07-02 08:29:00,2024-07-02 20:32:00,2024-07-02 21:10:00,34.0,Superfast,2024-07-02,Monsoon
20322,Antyodaya Express,Pune Junction,Mumbai Central,Pune Junction → Mumbai Central,2025-09-23 19:00:00,2025-09-23 19:08:00,2025-09-24 00:47:00,2025-09-24 00:51:00,8.0,Express,2025-09-23,Post-Monsoon
17685,Rajdhani Express,Mumbai Central,Pune Junction,Mumbai Central → Pune Junction,2024-04-24 19:50:00,2024-04-24 20:05:00,2024-04-25 03:27:00,2024-04-25 03:51:00,15.0,Express,2024-04-24,Summer
60432,Uday Superfast,Kolkata Howrah,Bhubaneswar,Kolkata Howrah → Bhubaneswar,2024-06-16 21:10:00,2024-06-16 22:13:00,2024-06-17 04:06:00,2024-06-17 05:10:00,,Superfast,2024-06-16,Monsoon
14165,Sampark Kranti Passenger,New Delhi,Guwahati,New Delhi → Guwahati,2024-07-01 15:45:00,2024-07-01 16:26:00,2024-07-01 23:26:00,2024-07-02 00:11:00,41.0,Passenger,2024-07-01,Monsoon
12757,Humsafar Passenger,Amritsar Junction,New Delhi,Amritsar Junction → New Delhi,2025-05-15 05:15:00,2025-05-15 05:28:00,2025-05-15 17:04:00,2025-05-15 17:19:00,13.0,Passenger,2025-05-15,Summer
91070,AC Express Express,Kolkata Howrah,Patna Junction,Kolkata Howrah → Patna Junction,2024-06-20 08:35:00,2024-06-20 08:59:00,2024-06-20 16:13:00,2024-06-20 16:36:00,24.0,Express,2024-06-20,Monsoon
70142,Vande Bharat Express,Chennai Central,Madurai Junction,Chennai Central → Madurai Junction,2024-05-05 22:25:00,2024-05-05 22:49:00,2024-05-06 04:20:00,2024-05-06 04:40:00,24.0,Express,2024-05-05,Summer
44741,Duronto Superfast,Pune Junction,Secunderabad,Pune Junction → Secunderabad,2024-10-30 18:20:00,2024-10-30 18:46:00,2024-10-31 05:54:00,2024-10-31 06:21:00,26.0,Superfast,2024-10-30,Post-Monsoon
59735,Superfast Passenger,New Delhi,Mumbai Central,New Delhi → Mumbai Central,2025-03-09 19:40:00,2025-03-09 20:14:00,2025-03-10 10:38:00,2025-03-10 11:16:00,34.0,Passenger,2025-03-09,Summer
71348,Gatimaan Express,Mumbai Central,Pune Junction,Mumbai Central → Pune Junction,2025-12-13 11:45:00,2025-12-13 11:47:00,2025-12-13 15:51:00,2025-12-13 15:51:00,2.0,Express,2025-12-13,Winter
22156,Gatimaan Express,Jaipur Junction,Ahmedabad Junction,Jaipur Junction → Ahmedabad Junction,2024-02-13 11:05:00,2024-02-13 11:10:00,2024-02-13 15:55:00,2024-02-13 15:56:00,5.0,Express,2024-02-13,Winter
41195,Humsafar Express,New Delhi,Guwahati,New Delhi → Guwahati,2025-04-21 20:15:00,2025-04-21 20:46:00,2025-04-22 03:24:00,2025-04-22 03:58:00,31.0,Express,2025-04-21,Summer
77839,Superfast Express,New Delhi,Varanasi Junction,New Delhi → Varanasi Junction,2025-03-07 07:10:00,2025-03-07 07:12:00,2025-03-07 21:08:00,2025-03-07 21:14:00,2.0,Express,2025-03-07,Summer
28131,Shatabdi Superfast,Kanpur Central,Lucknow Charbagh,Kanpur Central → Lucknow Charbagh,2025-06-20 19:00:00,2025-06-20 19:12:00,2025-06-20 22:20:00,2025-06-20 22:38:00,12.0,Superfast,2025-06-20,Monsoon
13478,Passenger Superfast,New Delhi,Amritsar Junction,New Delhi → Amritsar Junction,2024-07-18 05:35:00,2024-07-18 06:42:00,2024-07-18 07:58:00,2024-07-18 09:06:00,67.0,Superfast,2024-07-18,Monsoon
53309,Antyodaya Express,Secunderabad,Pune Junction,Secunderabad → Pune Junction,2025-07-04 11:15:00,2025-07-04 12:00:00,2025-07-04 23:48:00,2025-07-05 00:36:00,45.0,Express,2025-07-04,Monsoon
51347,Rajdhani Passenger,Amritsar Junction,New Delhi,Amritsar Junction → New Delhi,2025-06-08 09:15:00,2025-06-08 09:39:00,2025-06-09 02:22:00,2025-06-09 02:47:00,,Passenger,2025-06-08,Monsoon
54597,Tejas Express,New Delhi,Agra Cantt,New Delhi → Agra Cantt,2025-05-16 15:35:00,2025-05-16 16:11:00,2025-05-17 09:50:00,2025-05-17 10:34:00,36.0,Express,2025-05-16,Summer
66498,Shatabdi Passenger,Nagpur Junction,Mumbai Central,Nagpur Junction → Mumbai Central,2024-10-24 13:40:00,2024-10-24 13:40:00,2024-10-25 02:36:00,2024-10-25 02:44:00,0.0,Passenger,2024-10-24,Post-Monsoon
11504,Superfast Express,New Delhi,Kolkata Howrah,New Delhi → Kolkata Howrah,2025-07-14 17:05:00,2025-07-14 18:04:00,2025-07-15 03:21:00,2025-07-15 04:20:00,59.0,Express,2025-07-14,Monsoon
59615,Antyodaya Superfast,New Delhi,Chennai Central,New Delhi → Chennai Central,2024-11-24 21:45:00,2024-11-24 21:47:00,2024-11-25 09:29:00,2024-11-25 09:38:00,2.0,Superfast,2024-11-24,Post-Monsoon
96474,Passenger Express,New Delhi,Chennai Central,New Delhi → Chennai Central,2024-09-02 21:45:00,2024-09-02 21:55:00,2024-09-03 14:29:00,2024-09-03 14:42:00,10.0,Express,2024-09-02,Post-Monsoon
95649,Shatabdi Express,Hyderabad Deccan,Bengaluru City,Hyderabad Deccan → Bengaluru City,2025-11-05 21:20:00,2025-11-05 21:28:00,2025-11-06 09:01:00,2025-11-06 09:04:00,8.0,Express,2025-11-05,Post-Monsoon
82063,Duronto Express,Secunderabad,Vijayawada Junction,Secunderabad → Vijayawada Junction,2024-10-24 10:10:00,2024-10-24 10:24:00,2024-10-25 00:39:00,2024-10-25 00:50:00,14.0,Express,2024-10-24,Post-Monsoon
34931,Humsafar Express,Chennai Central,Madurai Junction,Chennai Central → Madurai Junction,2025-07-22 22:00:00,2025-07-22 22:00:00,2025-07-23 05:36:00,2025-07-23 05:41:00,0.0,Express,2025-07-22,Monsoon
98696,Superfast Express,Bengaluru City,Chennai Central,Bengaluru City → Chennai Central,2025-09-02 08:25:00,2025-09-02 08:25:00,2025-09-02 23:27:00,2025-09-02 23:34:00,0.0,Express,2025-09-02,Post-Monsoon
76237,Antyodaya Express,Kolkata Howrah,Patna Junction,Kolkata Howrah → Patna Junction,2025-03-22 08:35:00,2025-03-22 08:51:00,2025-03-22 13:03:00,2025-03-22 13:25:00,16.0,Express,2025-03-22,Summer
89818,Tejas Superfast,Mumbai Central,Pune Junction,Mumbai Central → Pune Junction,2024-04-23 09:40:00,2024-04-23 09:46:00,2024-04-23 18:10:00,2024-04-23 18:13:00,6.0,Superfast,2024-04-23,Summer
80010,Express Passenger,Mumbai Central,Ahmedabad Junction,Mumbai Central → Ahmedabad Junction,2025-09-12 12:20:00,2025-09-12 12:43:00,2025-09-13 03:56:00,2025-09-13 04:28:00,23.0,Passenger,2025-09-12,Post-Monsoon
37460,Kisan Express,Secunderabad,Pune Junction,Secunderabad → Pune Junction,2025-11-21 18:20:00,2025-11-21 18:20:00,2025-11-22 07:06:00,2025-11-22 07:06:00,0.0,Express,2025-11-21,Post-Monsoon
66985,Vande Bharat Superfast,Mumbai Central,Nagpur Junction,Mumbai Central → Nagpur Junction,2025-02-27 14:20:00,2025-02-27 14:21:00,2025-02-27 16:55:00,2025-02-27 16:56:00,1.0,Superfast,2025-02-27,Winter
49117,Kisan Passenger,Kolkata Howrah,Bhubaneswar,Kolkata Howrah → Bhubaneswar,2025-09-15 12:20:00,2025-09-15 12:25:00,2025-09-16 06:41:00,2025-09-16 06:50:00,5.0,Passenger,2025-09-15,Post-Monsoon
22704,Passenger Express,Hyderabad Deccan,Chennai Central,Hyderabad Deccan → Chennai Central,2025-08-26 18:00:00,2025-08-26 18:00:00,2025-08-27 12:57:00,2025-08-27 13:01:00,0.0,Express,2025-08-26,Monsoon
65519,Vande Bharat Express,New Delhi,Dehradun,New Delhi → Dehradun,2025-01-12 07:05:00,2025-01-12 07:13:00,2025-01-12 19:54:00,2025-01-12 20:07:00,8.0,Express,2025-01-12,Winter
37653,Express Express,Jaipur Junction,Ahmedabad Junction,Jaipur Junction → Ahmedabad Junction,2024-10-20 13:10:00,2024-10-20 13:16:00,2024-10-21 06:13:00,2024-10-21 06:23:00,6.0,Express,2024-10-20,Post-Monsoon
63883,Gatimaan Passenger,New Delhi,Guwahati,New Delhi → Guwahati,2025-12-15 18:00:00,2025-12-15 18:25:00,2025-12-16 05:18:00,2025-12-16 05:44:00,25.0,Passenger,2025-12-15,Winter
30032,Jan Shatabdi Express,Kolkata Howrah,Bhubaneswar,Kolkata Howrah → Bhubaneswar,2025-12-02 17:30:00,2025-12-02 17:31:00,2025-12-03 04:14:00,2025-12-03 04:25:00,1.0,Express,2025-12-02,Winter
76237,Express Superfast,Lucknow Charbagh,Patna Junction,Lucknow Charbagh → Patna Junction,2025-07-04 11:55:00,2025-07-04 12:32:00,2025-07-04 20:17:00,2025-07-04 20:58:00,37.0,Superfast,2025-07-04,Monsoon
83563,Passenger Passenger,Guwahati,New Delhi,Guwahati → New Delhi,2024-09-07 22:00:00,2024-09-07 22:04:00,2024-09-08 08:54:00,2024-09-08 08:56:00,4.0,Passenger,2024-09-07,Post-Monsoon
63883,Superfast Express,New Delhi,Amritsar Junction,New Delhi → Amritsar Junction,2025-12-10 18:15:00,2025-12-10 18:19:00,2025-12-11 00:37:00,2025-12-11 00:45:00,4.0,Express,2025-12-10,Winter
37653,Kisan Passenger,Kolkata Howrah,Patna Junction,Kolkata Howrah → Patna Junction,2024-04-21 09:40:00,2024-04-21 09:51:00,2024-04-22 04:53:00,2024-04-22 05:02:00,11.0,Passenger,2024-04-21,Summer
69470,Rajdhani Superfast,New Delhi,Guwahati,New Delhi → Guwahati,2024-02-06 19:45:00,2024-02-06 19:46:00,2024-02-07 04:48:00,2024-02-07 04:55:00,1.0,Superfast,2024-02-06,Winter
20328,Kisan Superfast,Ranchi,Kolkata Howrah,Ranchi → Kolkata Howrah,2024-03-08 16:30:00,2024-03-08 16:52:00,2024-03-09 04:16:00,2024-03-09 04:43:00,22.0,Superfast,2024-03-08,Summer
37653,Vivek Express,Chandigarh,New Delhi,Chandigarh → New Delhi,2024-05-29 13:45:00,2024-05-29 13:58:00,2024-05-29 23:07:00,2024-05-29 23:20:00,13.0,Express,2024-05-29,Summer
94696,Superfast Passenger,Mumbai Central,Bengaluru City,Mumbai Central → Bengaluru City,2024-04-27 22:55:00,2024-04-27 22:55:00,2024-04-28 11:22:00,2024-04-28 11:31:00,0.0,Passenger,2024-04-27,Summer
76540,Intercity Express,Ranchi,Kolkata Howrah,Ranchi → Kolkata Howrah,2025-02-03 08:25:00,2025-02-03 08:34:00,2025-02-03 14:51:00,2025-02-03 15:05:00,9.0,Express,2025-02-03,Winter
94012,Kisan Express,New Delhi,Dehradun,New Delhi → Dehradun,2025-05-01 22:50:00,2025-05-01 22:55:00,2025-05-02 02:57:00,2025-05-02 03:08:00,5.0,Express,2025-05-01,Summer
59615,Shatabdi Express,New Delhi,Guwahati,New Delhi → Guwahati,2025-11-04 20:40:00,2025-11-04 20:44:00,2025-11-05 10:24:00,2025-11-05 10:31:00,4.0,Express,2025-11-04,Post-Monsoon
61173,Shatabdi Express,New Delhi,Mumbai Central,New Delhi → Mumbai Central,2025-08-12 05:35:00,2025-08-12 05:41:00,2025-08-12 13:43:00,2025-08-12 13:56:00,6.0,Express,2025-08-12,Monsoon
95909,Vande Bharat Express,Jaipur Junction,Ahmedabad Junction,Jaipur Junction → Ahmedabad Junction,2025-02-27 07:35:00,2025-02-27 08:01:00,2025-02-27 21:39:00,2025-02-27 22:06:00,26.0,Express,2025-02-27,Winter
32431,Rajdhani Passenger,New Delhi,Agra Cantt,New Delhi → Agra Cantt,2024-10-25 09:15:00,2024-10-25 09:18:00,2024-10-25 22:06:00,2024-10-25 22:10:00,3.0,Passenger,2024-10-25,Post-Monsoon
76542,Uday Express,Dehradun,New Delhi,Dehradun → New Delhi,2024-03-03 17:00:00,2024-03-03 17:12:00,2024-03-04 07:59:00,2024-03-04 08:10:00,12.0,Express,2024-03-03,Summer
26483,Humsafar Superfast,Kolkata Howrah,Bhubaneswar,Kolkata Howrah → Bhubaneswar,2025-01-21 17:05:00,2025-01-21 17:23:00,2025-01-22 05:47:00,2025-01-22 06:04:00,18.0,Superfast,2025-01-21,Winter
57819,Antyodaya Passenger,Jaipur Junction,Ahmedabad Junction,Jaipur Junction → Ahmedabad Junction,2024-01-06 07:00:00,2024-01-06 07:51:00,2024-01-06 21:13:00,2024-01-06 22:03:00,51.0,Passenger,2024-01-06,Winter
65461,Rajdhani Superfast,New Delhi,Guwahati,New Delhi → Guwahati,2025-07-20 10:25:00,2025-07-20 10:43:00,2025-07-20 15:30:00,2025-07-20 15:45:00,18.0,Superfast,2025-07-20,Monsoon
18392,Vivek Superfast,Mumbai Central,Bengaluru City,Mumbai Central → Bengaluru City,2025-01-05 19:55:00,2025-01-05 19:57:00,2025-01-06 00:22:00,2025-01-06 00:24:00,2.0,Superfast,2025-01-05,Winter
11934,Shatabdi Express,Varanasi Junction,New Delhi,Varanasi Junction → New Delhi,2024-10-02 07:45:00,2024-10-02 07:55:00,2024-10-02 20:47:00,2024-10-02 21:07:00,10.0,Express,2024-10-02,Post-Monsoon
56438,Duronto Express,New Delhi,Amritsar Junction,New Delhi → Amritsar Junction,2025-03-18 10:50:00,2025-03-18 11:09:00,2025-03-19 00:32:00,2025-03-19 00:58:00,19.0,Express,2025-03-18,Summer
72296,Kisan Passenger,Hyderabad Deccan,Bengaluru City,Hyderabad Deccan → Bengaluru City,2025-12-01 09:35:00,2025-12-01 10:05:00,2025-12-02 06:42:00,2025-12-02 07:20:00,30.0,Passenger,2025-12-01,Winter
65392,Uday Express,Lucknow Charbagh,Patna Junction,Lucknow Charbagh → Patna Junction,2025-05-23 19:40:00,2025-05-23 19:44:00,2025-05-24 04:43:00,2025-05-24 04:57:00,4.0,Express,2025-05-23,Summer
69177,Express Superfast,Secunderabad,Vijayawada Junction,Secunderabad → Vijayawada Junction,2024-06-13 10:15:00,2024-06-13 10:42:00,2024-06-13 22:08:00,2024-06-13 22:38:00,27.0,Superfast,2024-06-13,Monsoon
22363,AC Express Superfast,New Delhi,Dehradun,New Delhi → Dehradun,2024-06-30 10:55:00,2024-06-30 11:08:00,2024-06-30 15:01:00,2024-06-30 15:21:00,13.0,Superfast,2024-06-30,Monsoon
46048,Shatabdi Passenger,Secunderabad,Vijayawada Junction,Secunderabad → Vijayawada Junction,2025-12-30 21:20:00,2025-12-30 21:23:00,2025-12-31 17:19:00,2025-12-31 17:28:00,3.0,Passenger,2025-12-30,Winter
76540,Jan Shatabdi Passenger,Bengaluru City,Mysuru Junction,Bengaluru City → Mysuru Junction,2025-03-01 07:50:00,2025-03-01 07:54:00,2025-03-02 03:46:00,2025-03-02 03:54:00,4.0,Passenger,2025-03-01,Summer
92719,Mail Express,Bengaluru City,Mumbai Central,Bengaluru City → Mumbai Central,2025-01-26 18:15:00,2025-01-26 18:32:00,2025-01-27 02:27:00,2025-01-27 02:51:00,17.0,Express,2025-01-26,Winter
13478,Jan Shatabdi Express,Kolkata Howrah,Patna Junction,Kolkata Howrah → Patna Junction,2025-12-22 07:40:00,2025-12-22 08:00:00,2025-12-22 23:29:00,2025-12-22 23:50:00,20.0,Express,2025-12-22,Winter
70142,Antyodaya Passenger,Pune Junction,Secunderabad,Pune Junction → Secunderabad,2025-09-28 18:30:00,2025-09-28 18:44:00,2025-09-29 02:21:00,2025-09-29 02:33:00,14.0,Passenger,2025-09-28,Post-Monsoon
16175,Uday Superfast,Chennai Central,New Delhi,Chennai Central → New Delhi,2025-12-31 20:15:00,2025-12-31 20:58:00,2026-01-01 07:46:00,2026-01-01 08:31:00,43.0,Superfast,2025-12-31,Winter
38221,Humsafar Express,Mumbai Central,Pune Junction,Mumbai Central → Pune Junction,2025-08-12 07:05:00,2025-08-12 07:27:00,2025-08-12 21:31:00,2025-08-12 22:01:00,22.0,Express,2025-08-12,Monsoon
75612,Gatimaan Passenger,New Delhi,Amritsar Junction,New Delhi → Amritsar Junction,2024-08-18 08:35:00,2024-08-18 08:43:00,2024-08-18 18:16:00,2024-08-18 18:23:00,8.0,Passenger,2024-08-18,Monsoon
88907,Express Superfast,Ahmedabad Junction,Mumbai Central,Ahmedabad Junction → Mumbai Central,2025-04-16 16:20:00,2025-04-16 16:22:00,2025-04-16 21:34:00,2025-04-16 21:34:00,2.0,Superfast,2025-04-16,Summer
83563,Garib Rath Superfast,Chennai Central,Madurai Junction,Chennai Central → Madurai Junction,2024-08-03 18:40:00,2024-08-03 20:02:00,2024-08-04 01:16:00,2024-08-04 02:43:00,82.0,Superfast,2024-08-03,Monsoon
91070,Shatabdi Passenger,Pune Junction,Mumbai Central,Pune Junction → Mumbai Central,2024-12-27 16:50:00,2024-12-27 16:59:00,2024-12-28 01:18:00,2024-12-28 01:27:00,9.0,Passenger,2024-12-27,Winter
34931,Garib Rath Express,Jaipur Junction,Ahmedabad Junction,Jaipur Junction → Ahmedabad Junction,2024-07-22 16:00:00,2024-07-22 16:08:00,2024-07-23 09:42:00,2024-07-23 09:51:00,8.0,Express,2024-07-22,Monsoon
95181,Sampark Kranti Express,New Delhi,Guwahati,New Delhi → Guwahati,2025-12-22 21:55:00,2025-12-22 22:00:00,2025-12-23 11:41:00,2025-12-23 11:48:00,5.0,Express,2025-12-22,Winter
42098,Jan Shatabdi Express,Hyderabad Deccan,Bengaluru City,Hyderabad Deccan → Bengaluru City,2024-12-09 14:35:00,2024-12-09 14:49:00,2024-12-10 05:09:00,2024-12-10 05:33:00,14.0,Express,2024-12-09,Winter
28131,Vande Bharat Express,Lucknow Charbagh,Patna Junction,Lucknow Charbagh → Patna Junction,2025-02-05 06:25:00,2025-02-05 06:49:00,2025-02-05 10:31:00,2025-02-05 11:03:00,24.0,Express,2025-02-05,Winter
